ip_dst,ip_len,ip_proto,ip_src,ip_time,ip_ttl,tcp_dport,tcp_flag,tcp_sport
192.168.2.202,52,6,192.168.2.100,1524372640.988049,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.988616,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.989137,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.989585,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.990076,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.99072,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.991276,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.991619,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.992263,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.992795,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.993615,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.994174,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.994943,64,23,A,43028
192.168.2.100,208,6,192.168.2.202,1524372640.995353,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.996038,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.996494,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.99701,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.997359,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.997893,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.998254,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372640.998843,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372640.999665,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.000109,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.000649,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.001128,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.001581,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.002075,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.002466,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.00294,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.00396,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.004458,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.004854,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.005499,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.005858,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.006491,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.006963,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.00747,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.007807,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.008315,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.008974,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.009764,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.010187,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.010711,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.011214,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.011673,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.012117,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.013956,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.014495,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.015019,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.015481,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.015953,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.016342,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.016866,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.017352,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.017887,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.018309,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.01872,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.019183,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.019749,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.02009,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.020634,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.020961,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.021563,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.021908,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.022339,64,23,A,43028
192.168.2.100,158,6,192.168.2.202,1524372641.022888,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.023472,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.023824,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.024352,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.024952,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.025703,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.026035,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.026536,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.026926,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.027531,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.027919,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.028332,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.028722,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.02926,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.02967,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.030542,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.030891,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.031579,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.032138,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.03262,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.03308,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.033588,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.033991,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.034549,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.03491,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.038493,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.038968,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.039839,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.040288,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.041838,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.042397,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.04285,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.043244,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.043927,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.044315,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.045363,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.045719,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.047097,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.047458,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.047947,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.048445,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.048909,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.049255,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.049835,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.050191,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.051388,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.05183,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.052309,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.052689,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.053102,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.053545,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.054114,64,23,A,43028
192.168.2.100,158,6,192.168.2.202,1524372641.054502,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.05506,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.055459,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.05603,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.056383,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.056847,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.057331,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.057797,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.058294,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.058766,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.059567,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.06008,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.060494,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.061047,64,23,A,43028
192.168.2.100,54,6,192.168.2.202,1524372641.062782,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.063327,64,23,A,43028
192.168.2.100,60,6,192.168.2.202,1524372641.063766,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.064213,64,23,A,43028
192.168.2.100,54,6,192.168.2.202,1524372641.064734,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.065316,64,23,A,43028
192.168.2.100,95,6,192.168.2.202,1524372641.065764,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.066352,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.066786,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.067281,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.067666,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.068263,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.068688,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.069227,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.069621,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.070133,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.070478,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.07099,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.071448,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.07198,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.072454,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.073548,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.074031,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.074748,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.075275,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.075849,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.076584,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.077307,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.077793,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.078254,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.078683,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.0792,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.079584,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.080016,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.080388,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.081109,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.081586,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.082024,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.082454,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.082946,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.083403,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.086222,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.086668,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.087307,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.087757,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.088275,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.088809,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.089294,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.089677,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.09017,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.090578,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.091162,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.091469,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.091969,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.093196,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.093704,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.094272,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.094798,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.095387,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.095933,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.096367,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.096946,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.097457,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.097947,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.098388,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.098947,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.09945,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.099888,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.100289,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.100918,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.101384,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.102064,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.102426,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.102958,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.103443,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.104085,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.104527,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.105051,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.105513,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.106219,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.10661,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.107353,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.107802,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.108335,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.10882,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.109487,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.110005,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.110466,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.110934,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.111498,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.111851,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.112379,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.112831,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.113335,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.113877,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.114394,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.114889,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.115428,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.115792,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.116331,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.116636,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.117231,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.117589,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.118208,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.118708,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.119151,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.120418,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.121036,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.121517,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.12216,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.122765,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.123346,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.123775,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.124358,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.124771,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.125494,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.126001,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.126491,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.12694,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.127609,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.128028,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.128539,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.12906,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.129661,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.130111,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.130569,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.131014,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.13165,64,23,A,43028
192.168.2.100,208,6,192.168.2.202,1524372641.132062,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.132551,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.132989,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.133598,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.134041,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.134879,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.135379,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.136032,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.13643,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.137032,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.137735,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.138173,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.138592,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.139118,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.139496,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.140751,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.141104,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.141628,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.142748,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.143311,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.143841,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.14439,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.144842,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.145406,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.14581,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.14698,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.147339,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.147884,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.148267,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.148874,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.149375,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.149802,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.15018,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.150671,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.151077,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.151668,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.152052,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.152596,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.153139,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.153647,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.154132,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.154608,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.154954,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.155421,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.15591,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.156645,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.158247,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.158768,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.159232,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.159822,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.16054,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.161022,64,23,A,43028
192.168.2.100,158,6,192.168.2.202,1524372641.162492,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.163138,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.163445,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.164196,64,23,A,43028
192.168.2.100,53,6,192.168.2.202,1524372641.164577,64,43028,PA,23
192.168.2.202,52,6,192.168.2.100,1524372641.165099,64,23,A,43028
